City,Original_Locality_ID,Locality
Amritsar,Locality_198,Guru Arjan Dev Nagar
Amritsar,Locality_199,East Mohan Nagar
Amritsar,Locality_200,Navi Abadi
Amritsar,Locality_201,Ranjit Avenue
Amritsar,Locality_202,Lawrence Road
Amritsar,Locality_203,Mall Road
Amritsar,Locality_204,Majitha Road
Amritsar,Locality_205,GT Road
Amritsar,Locality_206,Putlighar
Amritsar,Locality_207,Chheharta
Amritsar,Locality_208,Batala Road
Amritsar,Locality_209,Court Road
Amritsar,Locality_210,White Avenue
Amritsar,Locality_211,Green Avenue
Amritsar,Locality_212,Kabir Park
Amritsar,Locality_213,Katra Ahluwalia
Amritsar,Locality_214,Hall Bazaar
Amritsar,Locality_215,Town Hall
Amritsar,Locality_216,Company Bagh
Amritsar,Locality_217,Tarn Taran Road
Amritsar,Locality_218,Airport Road
Amritsar,Locality_219,Ajnala Road
Amritsar,Locality_220,Verka
Amritsar,Locality_221,Kashmir Avenue
Amritsar,Locality_222,GTB Nagar
Amritsar,Locality_223,Guru Arjan Dev Nagar
Amritsar,Locality_224,East Mohan Nagar
Amritsar,Locality_225,Navi Abadi
Amritsar,Locality_226,Ranjit Avenue
Amritsar,Locality_227,Lawrence Road
Amritsar,Locality_228,Mall Road
Amritsar,Locality_229,Majitha Road
Amritsar,Locality_230,GT Road
Amritsar,Locality_231,Putlighar
Amritsar,Locality_232,Chheharta
Amritsar,Locality_233,Batala Road
Amritsar,Locality_234,Court Road
Amritsar,Locality_235,White Avenue
Amritsar,Locality_236,Green Avenue
Amritsar,Locality_237,Kabir Park
Amritsar,Locality_238,Katra Ahluwalia
Amritsar,Locality_239,Hall Bazaar
Amritsar,Locality_240,Town Hall
Amritsar,Locality_241,Company Bagh
Amritsar,Locality_242,Tarn Taran Road
Amritsar,Locality_243,Airport Road
Amritsar,Locality_244,Ajnala Road
Amritsar,Locality_245,Verka
Amritsar,Locality_246,Kashmir Avenue
Amritsar,Locality_247,GTB Nagar
Amritsar,Locality_248,Guru Arjan Dev Nagar
Amritsar,Locality_249,East Mohan Nagar
Amritsar,Locality_250,Navi Abadi
Amritsar,Locality_251,Ranjit Avenue
Amritsar,Locality_252,Lawrence Road
Amritsar,Locality_253,Mall Road
Amritsar,Locality_254,Majitha Road
Amritsar,Locality_255,GT Road
Amritsar,Locality_256,Putlighar
Amritsar,Locality_257,Chheharta
Amritsar,Locality_258,Batala Road
Amritsar,Locality_259,Court Road
Amritsar,Locality_260,White Avenue
Amritsar,Locality_261,Green Avenue
Amritsar,Locality_262,Kabir Park
Amritsar,Locality_263,Katra Ahluwalia
Amritsar,Locality_264,Hall Bazaar
Amritsar,Locality_265,Town Hall
Amritsar,Locality_266,Company Bagh
Amritsar,Locality_267,Tarn Taran Road
Amritsar,Locality_268,Airport Road
Amritsar,Locality_269,Ajnala Road
Amritsar,Locality_270,Verka
Amritsar,Locality_271,Kashmir Avenue
Amritsar,Locality_272,GTB Nagar
Amritsar,Locality_273,Guru Arjan Dev Nagar
Amritsar,Locality_274,East Mohan Nagar
Amritsar,Locality_275,Navi Abadi
Amritsar,Locality_276,Ranjit Avenue
Amritsar,Locality_277,Lawrence Road
Amritsar,Locality_278,Mall Road
Amritsar,Locality_279,Majitha Road
Amritsar,Locality_280,GT Road
Amritsar,Locality_281,Putlighar
Amritsar,Locality_282,Chheharta
Amritsar,Locality_283,Batala Road
Amritsar,Locality_284,Court Road
Amritsar,Locality_285,White Avenue
Amritsar,Locality_286,Green Avenue
Amritsar,Locality_287,Kabir Park
Amritsar,Locality_288,Katra Ahluwalia
Amritsar,Locality_289,Hall Bazaar
Amritsar,Locality_290,Town Hall
Amritsar,Locality_291,Company Bagh
Amritsar,Locality_292,Tarn Taran Road
Amritsar,Locality_293,Airport Road
Amritsar,Locality_294,Ajnala Road
Amritsar,Locality_295,Verka
Amritsar,Locality_296,Kashmir Avenue
Amritsar,Locality_297,GTB Nagar
Amritsar,Locality_298,Guru Arjan Dev Nagar
Amritsar,Locality_299,East Mohan Nagar
Amritsar,Locality_300,Navi Abadi
Amritsar,Locality_301,Ranjit Avenue
Amritsar,Locality_302,Lawrence Road
Amritsar,Locality_303,Mall Road
Amritsar,Locality_304,Majitha Road
Amritsar,Locality_305,GT Road
Amritsar,Locality_306,Putlighar
Amritsar,Locality_307,Chheharta
Amritsar,Locality_308,Batala Road
Amritsar,Locality_309,Court Road
Amritsar,Locality_310,White Avenue
Amritsar,Locality_311,Green Avenue
Amritsar,Locality_312,Kabir Park
Amritsar,Locality_313,Katra Ahluwalia
Amritsar,Locality_314,Hall Bazaar
Amritsar,Locality_315,Town Hall
Amritsar,Locality_316,Company Bagh
Amritsar,Locality_317,Tarn Taran Road
Amritsar,Locality_318,Airport Road
Amritsar,Locality_319,Ajnala Road
Amritsar,Locality_320,Verka
Amritsar,Locality_321,Kashmir Avenue
Amritsar,Locality_322,GTB Nagar
Amritsar,Locality_323,Guru Arjan Dev Nagar
Amritsar,Locality_324,East Mohan Nagar
Amritsar,Locality_325,Navi Abadi
Amritsar,Locality_326,Ranjit Avenue
Amritsar,Locality_327,Lawrence Road
Amritsar,Locality_328,Mall Road
Amritsar,Locality_329,Majitha Road
Amritsar,Locality_330,GT Road
Amritsar,Locality_331,Putlighar
Amritsar,Locality_332,Chheharta
Amritsar,Locality_333,Batala Road
Amritsar,Locality_334,Court Road
Amritsar,Locality_335,White Avenue
Amritsar,Locality_336,Green Avenue
Amritsar,Locality_337,Kabir Park
Amritsar,Locality_338,Katra Ahluwalia
Amritsar,Locality_339,Hall Bazaar
Amritsar,Locality_340,Town Hall
Amritsar,Locality_341,Company Bagh
Amritsar,Locality_342,Tarn Taran Road
Amritsar,Locality_343,Airport Road
Amritsar,Locality_344,Ajnala Road
Amritsar,Locality_345,Verka
Amritsar,Locality_346,Kashmir Avenue
Amritsar,Locality_347,GTB Nagar
Amritsar,Locality_348,Guru Arjan Dev Nagar
Amritsar,Locality_349,East Mohan Nagar
Amritsar,Locality_350,Navi Abadi
Amritsar,Locality_351,Ranjit Avenue
Amritsar,Locality_352,Lawrence Road
Amritsar,Locality_353,Mall Road
Amritsar,Locality_354,Majitha Road
Amritsar,Locality_355,GT Road
Amritsar,Locality_356,Putlighar
Amritsar,Locality_357,Chheharta
Amritsar,Locality_358,Batala Road
Amritsar,Locality_359,Court Road
Amritsar,Locality_360,White Avenue
Amritsar,Locality_361,Green Avenue
Amritsar,Locality_362,Kabir Park
Amritsar,Locality_363,Katra Ahluwalia
Amritsar,Locality_364,Hall Bazaar
Amritsar,Locality_365,Town Hall
Amritsar,Locality_366,Company Bagh
Amritsar,Locality_367,Tarn Taran Road
Amritsar,Locality_368,Airport Road
Amritsar,Locality_369,Ajnala Road
Amritsar,Locality_370,Verka
Amritsar,Locality_371,Kashmir Avenue
Amritsar,Locality_372,GTB Nagar
Amritsar,Locality_373,Guru Arjan Dev Nagar
Amritsar,Locality_374,East Mohan Nagar
Amritsar,Locality_375,Navi Abadi
Amritsar,Locality_376,Ranjit Avenue
Amritsar,Locality_377,Lawrence Road
Amritsar,Locality_378,Mall Road
Amritsar,Locality_379,Majitha Road
Amritsar,Locality_380,GT Road
Amritsar,Locality_381,Putlighar
Amritsar,Locality_382,Chheharta
Amritsar,Locality_383,Batala Road
Amritsar,Locality_384,Court Road
Amritsar,Locality_385,White Avenue
Amritsar,Locality_386,Green Avenue
Amritsar,Locality_387,Kabir Park
Amritsar,Locality_388,Katra Ahluwalia
Amritsar,Locality_389,Hall Bazaar
Amritsar,Locality_390,Town Hall
Amritsar,Locality_391,Company Bagh
Amritsar,Locality_392,Tarn Taran Road
Amritsar,Locality_393,Airport Road
Amritsar,Locality_394,Ajnala Road
Amritsar,Locality_395,Verka
Amritsar,Locality_396,Kashmir Avenue
Amritsar,Locality_397,GTB Nagar
Amritsar,Locality_398,Guru Arjan Dev Nagar
Amritsar,Locality_399,East Mohan Nagar
Amritsar,Locality_400,Navi Abadi
Amritsar,Locality_401,Ranjit Avenue
Amritsar,Locality_402,Lawrence Road
Amritsar,Locality_403,Mall Road
Amritsar,Locality_404,Majitha Road
Amritsar,Locality_405,GT Road
Amritsar,Locality_406,Putlighar
Amritsar,Locality_407,Chheharta
Amritsar,Locality_408,Batala Road
Amritsar,Locality_409,Court Road
Amritsar,Locality_410,White Avenue
Amritsar,Locality_411,Green Avenue
Amritsar,Locality_412,Kabir Park
Amritsar,Locality_413,Katra Ahluwalia
Amritsar,Locality_414,Hall Bazaar
Amritsar,Locality_415,Town Hall
Amritsar,Locality_416,Company Bagh
Amritsar,Locality_417,Tarn Taran Road
Amritsar,Locality_418,Airport Road
Amritsar,Locality_419,Ajnala Road
Amritsar,Locality_420,Verka
Amritsar,Locality_421,Kashmir Avenue
Amritsar,Locality_422,GTB Nagar
Amritsar,Locality_423,Guru Arjan Dev Nagar
Amritsar,Locality_424,East Mohan Nagar
Amritsar,Locality_425,Navi Abadi
Amritsar,Locality_426,Ranjit Avenue
Amritsar,Locality_427,Lawrence Road
Amritsar,Locality_428,Mall Road
Amritsar,Locality_429,Majitha Road
Amritsar,Locality_430,GT Road
Amritsar,Locality_431,Putlighar
Amritsar,Locality_432,Chheharta
Amritsar,Locality_433,Batala Road
Amritsar,Locality_434,Court Road
Amritsar,Locality_435,White Avenue
Amritsar,Locality_436,Green Avenue
Amritsar,Locality_437,Kabir Park
Amritsar,Locality_438,Katra Ahluwalia
Amritsar,Locality_439,Hall Bazaar
Amritsar,Locality_440,Town Hall
Amritsar,Locality_441,Company Bagh
Amritsar,Locality_442,Tarn Taran Road
Amritsar,Locality_443,Airport Road
Amritsar,Locality_444,Ajnala Road
Amritsar,Locality_445,Verka
Amritsar,Locality_446,Kashmir Avenue
Amritsar,Locality_447,GTB Nagar
Amritsar,Locality_448,Guru Arjan Dev Nagar
Amritsar,Locality_449,East Mohan Nagar
Amritsar,Locality_450,Navi Abadi
Amritsar,Locality_451,Ranjit Avenue
Amritsar,Locality_452,Lawrence Road
Amritsar,Locality_453,Mall Road
Amritsar,Locality_454,Majitha Road
Amritsar,Locality_455,GT Road
Amritsar,Locality_456,Putlighar
Amritsar,Locality_457,Chheharta
Amritsar,Locality_458,Batala Road
Amritsar,Locality_459,Court Road
Amritsar,Locality_460,White Avenue
Amritsar,Locality_461,Green Avenue
Amritsar,Locality_462,Kabir Park
Amritsar,Locality_463,Katra Ahluwalia
Amritsar,Locality_464,Hall Bazaar
Amritsar,Locality_465,Town Hall
Amritsar,Locality_466,Company Bagh
Amritsar,Locality_467,Tarn Taran Road
Amritsar,Locality_468,Airport Road
Amritsar,Locality_469,Ajnala Road
Amritsar,Locality_470,Verka
Amritsar,Locality_471,Kashmir Avenue
Amritsar,Locality_472,GTB Nagar
Amritsar,Locality_473,Guru Arjan Dev Nagar
Amritsar,Locality_474,East Mohan Nagar
Amritsar,Locality_475,Navi Abadi
Amritsar,Locality_476,Ranjit Avenue
Amritsar,Locality_477,Lawrence Road
Amritsar,Locality_478,Mall Road
Amritsar,Locality_479,Majitha Road
Amritsar,Locality_480,GT Road
Amritsar,Locality_481,Putlighar
Amritsar,Locality_482,Chheharta
Amritsar,Locality_483,Batala Road
Amritsar,Locality_484,Court Road
Amritsar,Locality_485,White Avenue
Amritsar,Locality_486,Green Avenue
Amritsar,Locality_487,Kabir Park
Amritsar,Locality_488,Katra Ahluwalia
Amritsar,Locality_489,Hall Bazaar
Amritsar,Locality_490,Town Hall
Amritsar,Locality_491,Company Bagh
Amritsar,Locality_492,Tarn Taran Road
Amritsar,Locality_493,Airport Road
Amritsar,Locality_494,Ajnala Road
Amritsar,Locality_495,Verka
Amritsar,Locality_496,Kashmir Avenue
Amritsar,Locality_497,GTB Nagar
Amritsar,Locality_498,Guru Arjan Dev Nagar
Amritsar,Locality_499,East Mohan Nagar
Amritsar,Locality_500,Navi Abadi
Bangalore,Locality_1,Indiranagar
Bangalore,Locality_2,Koramangala
Bangalore,Locality_3,Whitefield
Bangalore,Locality_4,HSR Layout
Bangalore,Locality_5,Jayanagar
Bangalore,Locality_6,JP Nagar
Bangalore,Locality_7,Electronic City
Bangalore,Locality_8,Marathahalli
Bangalore,Locality_9,Bellandur
Bangalore,Locality_10,Sarjapur Road
Bangalore,Locality_11,Hebbal
Bangalore,Locality_12,Yelahanka
Bangalore,Locality_13,Malleshwaram
Bangalore,Locality_14,Rajajinagar
Bangalore,Locality_15,Basavanagudi
Bangalore,Locality_16,Banashankari
Bangalore,Locality_17,BTM Layout
Bangalore,Locality_18,Kalyan Nagar
Bangalore,Locality_19,Hennur
Bangalore,Locality_20,Brookefield
Bangalore,Locality_21,Kadugodi
Bangalore,Locality_22,KR Puram
Bangalore,Locality_23,Frazer Town
Bangalore,Locality_24,Richmond Town
Bangalore,Locality_25,Ulsoor
Bangalore,Locality_26,Indiranagar
Bangalore,Locality_27,Koramangala
Bangalore,Locality_28,Whitefield
Bangalore,Locality_29,HSR Layout
Bangalore,Locality_30,Jayanagar
Bangalore,Locality_31,JP Nagar
Bangalore,Locality_32,Electronic City
Bangalore,Locality_33,Marathahalli
Bangalore,Locality_34,Bellandur
Bangalore,Locality_35,Sarjapur Road
Bangalore,Locality_36,Hebbal
Bangalore,Locality_37,Yelahanka
Bangalore,Locality_38,Malleshwaram
Bangalore,Locality_39,Rajajinagar
Bangalore,Locality_40,Basavanagudi
Bangalore,Locality_41,Banashankari
Bangalore,Locality_42,BTM Layout
Bangalore,Locality_43,Kalyan Nagar
Bangalore,Locality_44,Hennur
Bangalore,Locality_45,Brookefield
Bangalore,Locality_46,Kadugodi
Bangalore,Locality_47,KR Puram
Bangalore,Locality_48,Frazer Town
Bangalore,Locality_49,Richmond Town
Bangalore,Locality_50,Ulsoor
Bangalore,Locality_51,Indiranagar
Bangalore,Locality_52,Koramangala
Bangalore,Locality_53,Whitefield
Bangalore,Locality_54,HSR Layout
Bangalore,Locality_55,Jayanagar
Bangalore,Locality_56,JP Nagar
Bangalore,Locality_57,Electronic City
Bangalore,Locality_58,Marathahalli
Bangalore,Locality_59,Bellandur
Bangalore,Locality_60,Sarjapur Road
Bangalore,Locality_61,Hebbal
Bangalore,Locality_62,Yelahanka
Bangalore,Locality_63,Malleshwaram
Bangalore,Locality_64,Rajajinagar
Bangalore,Locality_65,Basavanagudi
Bangalore,Locality_66,Banashankari
Bangalore,Locality_67,BTM Layout
Bangalore,Locality_68,Kalyan Nagar
Bangalore,Locality_69,Hennur
Bangalore,Locality_70,Brookefield
Bangalore,Locality_71,Kadugodi
Bangalore,Locality_72,KR Puram
Bangalore,Locality_73,Frazer Town
Bangalore,Locality_74,Richmond Town
Bangalore,Locality_75,Ulsoor
Bangalore,Locality_76,Indiranagar
Bangalore,Locality_77,Koramangala
Bangalore,Locality_78,Whitefield
Bangalore,Locality_79,HSR Layout
Bangalore,Locality_80,Jayanagar
Bangalore,Locality_81,JP Nagar
Bangalore,Locality_82,Electronic City
Bangalore,Locality_83,Marathahalli
Bangalore,Locality_84,Bellandur
Bangalore,Locality_85,Sarjapur Road
Bangalore,Locality_86,Hebbal
Bangalore,Locality_87,Yelahanka
Bangalore,Locality_88,Malleshwaram
Bangalore,Locality_89,Rajajinagar
Bangalore,Locality_90,Basavanagudi
Bangalore,Locality_91,Banashankari
Bangalore,Locality_92,BTM Layout
Bangalore,Locality_93,Kalyan Nagar
Bangalore,Locality_94,Hennur
Bangalore,Locality_95,Brookefield
Bangalore,Locality_96,Kadugodi
Bangalore,Locality_97,KR Puram
Bangalore,Locality_98,Frazer Town
Bangalore,Locality_99,Richmond Town
Bangalore,Locality_100,Ulsoor
Bangalore,Locality_101,Indiranagar
Bangalore,Locality_102,Koramangala
Bangalore,Locality_103,Whitefield
Bangalore,Locality_104,HSR Layout
Bangalore,Locality_105,Jayanagar
Bangalore,Locality_106,JP Nagar
Bangalore,Locality_107,Electronic City
Bangalore,Locality_108,Marathahalli
Bangalore,Locality_109,Bellandur
Bangalore,Locality_110,Sarjapur Road
Bangalore,Locality_111,Hebbal
Bangalore,Locality_112,Yelahanka
Bangalore,Locality_113,Malleshwaram
Bangalore,Locality_114,Rajajinagar
Bangalore,Locality_115,Basavanagudi
Bangalore,Locality_116,Banashankari
Bangalore,Locality_117,BTM Layout
Bangalore,Locality_118,Kalyan Nagar
Bangalore,Locality_119,Hennur
Bangalore,Locality_120,Brookefield
Bangalore,Locality_121,Kadugodi
Bangalore,Locality_122,KR Puram
Bangalore,Locality_123,Frazer Town
Bangalore,Locality_124,Richmond Town
Bangalore,Locality_125,Ulsoor
Bangalore,Locality_126,Indiranagar
Bangalore,Locality_127,Koramangala
Bangalore,Locality_128,Whitefield
Bangalore,Locality_129,HSR Layout
Bangalore,Locality_130,Jayanagar
Bangalore,Locality_131,JP Nagar
Bangalore,Locality_132,Electronic City
Bangalore,Locality_133,Marathahalli
Bangalore,Locality_134,Bellandur
Bangalore,Locality_135,Sarjapur Road
Bangalore,Locality_136,Hebbal
Bangalore,Locality_137,Yelahanka
Bangalore,Locality_138,Malleshwaram
Bangalore,Locality_139,Rajajinagar
Bangalore,Locality_140,Basavanagudi
Bangalore,Locality_141,Banashankari
Bangalore,Locality_142,BTM Layout
Bangalore,Locality_143,Kalyan Nagar
Bangalore,Locality_144,Hennur
Bangalore,Locality_145,Brookefield
Bangalore,Locality_146,Kadugodi
Bangalore,Locality_147,KR Puram
Bangalore,Locality_148,Frazer Town
Bangalore,Locality_149,Richmond Town
Bangalore,Locality_150,Ulsoor
Bangalore,Locality_151,Indiranagar
Bangalore,Locality_152,Koramangala
Bangalore,Locality_153,Whitefield
Bangalore,Locality_154,HSR Layout
Bangalore,Locality_155,Jayanagar
Bangalore,Locality_156,JP Nagar
Bangalore,Locality_157,Electronic City
Bangalore,Locality_158,Marathahalli
Bangalore,Locality_159,Bellandur
Bangalore,Locality_160,Sarjapur Road
Bangalore,Locality_161,Hebbal
Bangalore,Locality_162,Yelahanka
Bangalore,Locality_163,Malleshwaram
Bangalore,Locality_164,Rajajinagar
Bangalore,Locality_165,Basavanagudi
Bangalore,Locality_166,Banashankari
Bangalore,Locality_167,BTM Layout
Bangalore,Locality_168,Kalyan Nagar
Bangalore,Locality_169,Hennur
Bangalore,Locality_170,Brookefield
Bangalore,Locality_171,Kadugodi
Bangalore,Locality_172,KR Puram
Bangalore,Locality_173,Frazer Town
Bangalore,Locality_174,Richmond Town
Bangalore,Locality_175,Ulsoor
Bangalore,Locality_176,Indiranagar
Bangalore,Locality_177,Koramangala
Bangalore,Locality_178,Whitefield
Bangalore,Locality_179,HSR Layout
Bangalore,Locality_180,Jayanagar
Bangalore,Locality_181,JP Nagar
Bangalore,Locality_182,Electronic City
Bangalore,Locality_183,Marathahalli
Bangalore,Locality_184,Bellandur
Bangalore,Locality_185,Sarjapur Road
Bangalore,Locality_186,Hebbal
Bangalore,Locality_187,Yelahanka
Bangalore,Locality_188,Malleshwaram
Bangalore,Locality_189,Rajajinagar
Bangalore,Locality_190,Basavanagudi
Bangalore,Locality_191,Banashankari
Bangalore,Locality_192,BTM Layout
Bangalore,Locality_193,Kalyan Nagar
Bangalore,Locality_194,Hennur
Bangalore,Locality_195,Brookefield
Bangalore,Locality_196,Kadugodi
Bangalore,Locality_197,KR Puram
Bangalore,Locality_198,Frazer Town
Bangalore,Locality_199,Richmond Town
Bangalore,Locality_200,Ulsoor
Bangalore,Locality_201,Indiranagar
Bangalore,Locality_202,Koramangala
Bangalore,Locality_203,Whitefield
Bangalore,Locality_204,HSR Layout
Bangalore,Locality_205,Jayanagar
Bangalore,Locality_206,JP Nagar
Bangalore,Locality_207,Electronic City
Bangalore,Locality_208,Marathahalli
Bangalore,Locality_209,Bellandur
Bangalore,Locality_210,Sarjapur Road
Bangalore,Locality_211,Hebbal
Bangalore,Locality_212,Yelahanka
Bangalore,Locality_213,Malleshwaram
Bangalore,Locality_214,Rajajinagar
Bangalore,Locality_215,Basavanagudi
Bangalore,Locality_216,Banashankari
Bangalore,Locality_217,BTM Layout
Bangalore,Locality_218,Kalyan Nagar
Bangalore,Locality_219,Hennur
Bangalore,Locality_220,Brookefield
Bangalore,Locality_221,Kadugodi
Bangalore,Locality_222,KR Puram
Bangalore,Locality_223,Frazer Town
Bangalore,Locality_224,Richmond Town
Bangalore,Locality_225,Ulsoor
Bangalore,Locality_226,Indiranagar
Bangalore,Locality_227,Koramangala
Bangalore,Locality_228,Whitefield
Bangalore,Locality_229,HSR Layout
Bangalore,Locality_230,Jayanagar
Bangalore,Locality_231,JP Nagar
Bangalore,Locality_232,Electronic City
Bangalore,Locality_233,Marathahalli
Bangalore,Locality_234,Bellandur
Bangalore,Locality_235,Sarjapur Road
Bangalore,Locality_236,Hebbal
Bangalore,Locality_237,Yelahanka
Bangalore,Locality_238,Malleshwaram
Bangalore,Locality_239,Rajajinagar
Bangalore,Locality_240,Basavanagudi
Bangalore,Locality_241,Banashankari
Bangalore,Locality_242,BTM Layout
Bangalore,Locality_243,Kalyan Nagar
Bangalore,Locality_244,Hennur
Bangalore,Locality_245,Brookefield
Bangalore,Locality_246,Kadugodi
Bangalore,Locality_247,KR Puram
Bangalore,Locality_248,Frazer Town
Bangalore,Locality_249,Richmond Town
Bangalore,Locality_250,Ulsoor
Bangalore,Locality_251,Indiranagar
Bangalore,Locality_252,Koramangala
Bangalore,Locality_253,Whitefield
Bangalore,Locality_254,HSR Layout
Bangalore,Locality_255,Jayanagar
Bangalore,Locality_256,JP Nagar
Bangalore,Locality_257,Electronic City
Bangalore,Locality_258,Marathahalli
Bangalore,Locality_259,Bellandur
Bangalore,Locality_260,Sarjapur Road
Bangalore,Locality_261,Hebbal
Bangalore,Locality_262,Yelahanka
Bangalore,Locality_263,Malleshwaram
Bangalore,Locality_264,Rajajinagar
Bangalore,Locality_265,Basavanagudi
Bangalore,Locality_266,Banashankari
Bangalore,Locality_267,BTM Layout
Bangalore,Locality_268,Kalyan Nagar
Bangalore,Locality_269,Hennur
Bangalore,Locality_270,Brookefield
Bangalore,Locality_271,Kadugodi
Bangalore,Locality_272,KR Puram
Bangalore,Locality_273,Frazer Town
Bangalore,Locality_274,Richmond Town
Bangalore,Locality_275,Ulsoor
Bangalore,Locality_276,Indiranagar
Bangalore,Locality_277,Koramangala
Bangalore,Locality_278,Whitefield
Bangalore,Locality_279,HSR Layout
Bangalore,Locality_280,Jayanagar
Bangalore,Locality_281,JP Nagar
Bangalore,Locality_282,Electronic City
Bangalore,Locality_283,Marathahalli
Bangalore,Locality_284,Bellandur
Bangalore,Locality_285,Sarjapur Road
Bangalore,Locality_286,Hebbal
Bangalore,Locality_287,Yelahanka
Bangalore,Locality_288,Malleshwaram
Bangalore,Locality_289,Rajajinagar
Bangalore,Locality_290,Basavanagudi
Bangalore,Locality_291,Banashankari
Bangalore,Locality_292,BTM Layout
Bangalore,Locality_293,Kalyan Nagar
Bangalore,Locality_294,Hennur
Bangalore,Locality_295,Brookefield
Bangalore,Locality_296,Kadugodi
Bangalore,Locality_297,KR Puram
Bangalore,Locality_298,Frazer Town
Bangalore,Locality_299,Richmond Town
Bangalore,Locality_300,Ulsoor
Bangalore,Locality_301,Indiranagar
Bangalore,Locality_302,Koramangala
Bangalore,Locality_303,Whitefield
Bangalore,Locality_304,HSR Layout
Bangalore,Locality_305,Jayanagar
Bangalore,Locality_306,JP Nagar
Bangalore,Locality_307,Electronic City
Bangalore,Locality_308,Marathahalli
Bangalore,Locality_309,Bellandur
Bangalore,Locality_310,Sarjapur Road
Bangalore,Locality_311,Hebbal
Bangalore,Locality_312,Yelahanka
Bangalore,Locality_313,Malleshwaram
Bangalore,Locality_314,Rajajinagar
Bangalore,Locality_315,Basavanagudi
Bangalore,Locality_316,Banashankari
Bangalore,Locality_317,BTM Layout
Bangalore,Locality_318,Kalyan Nagar
Bangalore,Locality_319,Hennur
Bangalore,Locality_320,Brookefield
Bangalore,Locality_321,Kadugodi
Bangalore,Locality_322,KR Puram
Bangalore,Locality_323,Frazer Town
Bangalore,Locality_324,Richmond Town
Bangalore,Locality_325,Ulsoor
Bangalore,Locality_326,Indiranagar
Bangalore,Locality_327,Koramangala
Bangalore,Locality_328,Whitefield
Bangalore,Locality_329,HSR Layout
Bangalore,Locality_330,Jayanagar
Bangalore,Locality_331,JP Nagar
Bangalore,Locality_332,Electronic City
Bangalore,Locality_333,Marathahalli
Bangalore,Locality_334,Bellandur
Bangalore,Locality_335,Sarjapur Road
Bangalore,Locality_336,Hebbal
Bangalore,Locality_337,Yelahanka
Bangalore,Locality_338,Malleshwaram
Bangalore,Locality_339,Rajajinagar
Bangalore,Locality_340,Basavanagudi
Bangalore,Locality_341,Banashankari
Bangalore,Locality_342,BTM Layout
Bangalore,Locality_343,Kalyan Nagar
Bangalore,Locality_344,Hennur
Bangalore,Locality_345,Brookefield
Bangalore,Locality_346,Kadugodi
Bangalore,Locality_347,KR Puram
Bangalore,Locality_348,Frazer Town
Bangalore,Locality_349,Richmond Town
Bangalore,Locality_350,Ulsoor
Bangalore,Locality_351,Indiranagar
Bangalore,Locality_352,Koramangala
